gbifid	x	y	plant	eventdate	day	month	year
1102919507	44.0562	6.55805	lavender				
1102919458	44.0562	6.55805	lavender				
1102897838	44.0562	6.55805	lavender				
1102897832	44.0562	6.55805	lavender				
1102897800	44.0562	6.55805	lavender				
1102897792	44.0562	6.55805	lavender				
1105860096	44.06019	6.43337	lavender				
1105842138	44.06019	6.43337	lavender				
1105842127	44.06019	6.43337	lavender				
1105842090	44.06019	6.43337	lavender				
1105842088	44.06019	6.43337	lavender				
1105720839	44.06019	6.43337	lavender				
1105720837	44.06019	6.43337	lavender				
1105720748	44.06019	6.43337	lavender				
1105661956	44.06019	6.43337	lavender				
1105539472	44.06019	6.43337	lavender				
1105539453	44.06019	6.43337	lavender				
1105539436	44.06019	6.43337	lavender				
1105539430	44.06019	6.43337	lavender				
1105539375	44.06019	6.43337	lavender				
1105539303	44.06019	6.43337	lavender				
1105539286	44.06019	6.43337	lavender				
1105538937	44.06019	6.43337	lavender				
1105538915	44.06019	6.43337	lavender				
1105530757	44.06019	6.43337	lavender				
1105530674	44.06019	6.43337	lavender				
1105530658	44.06019	6.43337	lavender				
1105530624	44.06019	6.43337	lavender				
1105530611	44.06019	6.43337	lavender				
1105530598	44.06019	6.43337	lavender				
1105530581	44.06019	6.43337	lavender				
1105530572	44.06019	6.43337	lavender				
1105460117	44.06019	6.43337	lavender				
1105460093	44.06019	6.43337	lavender				
1105460085	44.06019	6.43337	lavender				
1105460046	44.06019	6.43337	lavender				
1105460041	44.06019	6.43337	lavender				
1105459993	44.06019	6.43337	lavender				
1104729623	44.06019	6.43337	lavender				
1104710199	44.06019	6.43337	lavender				
1104710161	44.06019	6.43337	lavender				
1104640711	44.06019	6.43337	lavender				
1104640682	44.06019	6.43337	lavender				
1104640677	44.06019	6.43337	lavender				
1104640666	44.06019	6.43337	lavender				
1104640664	44.06019	6.43337	lavender				
1104640661	44.06019	6.43337	lavender				
1104640651	44.06019	6.43337	lavender				
1104640640	44.06019	6.43337	lavender				
1104640601	44.06019	6.43337	lavender				
1104640587	44.06019	6.43337	lavender				
1104640569	44.06019	6.43337	lavender				
1104640562	44.06019	6.43337	lavender				
1104640534	44.06019	6.43337	lavender				
1104640529	44.06019	6.43337	lavender				
1104609543	44.06019	6.43337	lavender				
1104609537	44.06019	6.43337	lavender				
1104609520	44.06019	6.43337	lavender				
1104110119	44.06019	6.43337	lavender				
1103669622	44.06019	6.43337	lavender				
1103071580	44.06019	6.43337	lavender				
1103071578	44.06019	6.43337	lavender				
1103071554	44.06019	6.43337	lavender				
1103071540	44.06019	6.43337	lavender				
1103071535	44.06019	6.43337	lavender				
1103071529	44.06019	6.43337	lavender				
1103071526	44.06019	6.43337	lavender				
1102939453	44.06019	6.43337	lavender				
1102939450	44.06019	6.43337	lavender				
1102939441	44.06019	6.43337	lavender				
1102939393	44.06019	6.43337	lavender				
1102939369	44.06019	6.43337	lavender				
1102939358	44.06019	6.43337	lavender				
1102939288	44.06019	6.43337	lavender				
1102939266	44.06019	6.43337	lavender				
1102939250	44.06019	6.43337	lavender				
1102939246	44.06019	6.43337	lavender				
1102939242	44.06019	6.43337	lavender				
1102939240	44.06019	6.43337	lavender				
1102939206	44.06019	6.43337	lavender				
1102939198	44.06019	6.43337	lavender				
1102939136	44.06019	6.43337	lavender				
1102939094	44.06019	6.43337	lavender				
1102939090	44.06019	6.43337	lavender				
1102939083	44.06019	6.43337	lavender				
1102939082	44.06019	6.43337	lavender				
1102939063	44.06019	6.43337	lavender				
1102939043	44.06019	6.43337	lavender				
1102939029	44.06019	6.43337	lavender				
1102938773	44.06019	6.43337	lavender				
1102927972	44.06019	6.43337	lavender				
1102927965	44.06019	6.43337	lavender				
1102927937	44.06019	6.43337	lavender				
1102927935	44.06019	6.43337	lavender				
1102927929	44.06019	6.43337	lavender				
1102927914	44.06019	6.43337	lavender				
1102927913	44.06019	6.43337	lavender				
1102927911	44.06019	6.43337	lavender				
1102927898	44.06019	6.43337	lavender				
1102899613	44.06019	6.43337	lavender				
1102889294	44.06019	6.43337	lavender				
1102881280	44.06019	6.43337	lavender				
1102881276	44.06019	6.43337	lavender				
1102881272	44.06019	6.43337	lavender				
1102881266	44.06019	6.43337	lavender				
1102881237	44.06019	6.43337	lavender				
1102881196	44.06019	6.43337	lavender				
1102881193	44.06019	6.43337	lavender				
1102841090	44.06019	6.43337	lavender				
1102790097	44.06019	6.43337	lavender				
1102790078	44.06019	6.43337	lavender				
1102790049	44.06019	6.43337	lavender				
1102790042	44.06019	6.43337	lavender				
1102790007	44.06019	6.43337	lavender				
1105809604	44.06403	6.30867	lavender				
1105640557	44.06403	6.30867	lavender				
1105138197	44.06403	6.30867	lavender				
1105138099	44.06403	6.30867	lavender				
1105138078	44.06403	6.30867	lavender				
1105138026	44.06403	6.30867	lavender				
1105137999	44.06403	6.30867	lavender				
1105128108	44.06403	6.30867	lavender				
1105128075	44.06403	6.30867	lavender				
1105128034	44.06403	6.30867	lavender				
1105127966	44.06403	6.30867	lavender				
1105127831	44.06403	6.30867	lavender				
1105127766	44.06403	6.30867	lavender				
1105127728	44.06403	6.30867	lavender				
1105127658	44.06403	6.30867	lavender				
1104728279	44.06403	6.30867	lavender				
1104728248	44.06403	6.30867	lavender				
1104728246	44.06403	6.30867	lavender				
1104679813	44.06403	6.30867	lavender				
1104679759	44.06403	6.30867	lavender				
1104679753	44.06403	6.30867	lavender				
1104667936	44.06403	6.30867	lavender				
1104647960	44.06403	6.30867	lavender				
1104647908	44.06403	6.30867	lavender				
1104618694	44.06403	6.30867	lavender				
1104618677	44.06403	6.30867	lavender				
1104618665	44.06403	6.30867	lavender				
1104618625	44.06403	6.30867	lavender				
1104371586	44.06403	6.30867	lavender				
1104018367	44.06403	6.30867	lavender				
1104018329	44.06403	6.30867	lavender				
1104018300	44.06403	6.30867	lavender				
1104009537	44.06403	6.30867	lavender				
1104009502	44.06403	6.30867	lavender				
1102919500	44.06403	6.30867	lavender				
1102919472	44.06403	6.30867	lavender				
1102919439	44.06403	6.30867	lavender				
1102897937	44.06403	6.30867	lavender				
1102897925	44.06403	6.30867	lavender				
1102897923	44.06403	6.30867	lavender				
1102779301	44.06403	6.30867	lavender				
1102779230	44.06403	6.30867	lavender				
1102779217	44.06403	6.30867	lavender				
1102779216	44.06403	6.30867	lavender				
1102767909	44.06403	6.30867	lavender				
1138111292	44.066667	7.2	lavender				
1105809632	44.06773	6.18395	lavender				
1105809601	44.06773	6.18395	lavender				
1105557020	44.06773	6.18395	lavender				
1105535183	44.06773	6.18395	lavender				
1105535170	44.06773	6.18395	lavender				
1105535038	44.06773	6.18395	lavender				
1105534973	44.06773	6.18395	lavender				
1105529218	44.06773	6.18395	lavender				
1105517453	44.06773	6.18395	lavender				
1105517437	44.06773	6.18395	lavender				
1105517419	44.06773	6.18395	lavender				
1105517354	44.06773	6.18395	lavender				
1105517345	44.06773	6.18395	lavender				
1105469145	44.06773	6.18395	lavender				
1105449206	44.06773	6.18395	lavender				
1105099348	44.06773	6.18395	lavender				
1104759536	44.06773	6.18395	lavender				
1104736220	44.06773	6.18395	lavender				
1104608039	44.06773	6.18395	lavender				
1104607964	44.06773	6.18395	lavender				
1104584950	44.06773	6.18395	lavender				
1104584870	44.06773	6.18395	lavender				
1104009477	44.06773	6.18395	lavender				
1103539629	44.06773	6.18395	lavender				
1103059470	44.06773	6.18395	lavender				
1103059399	44.06773	6.18395	lavender				
1102936526	44.06773	6.18395	lavender				
1102915466	44.06773	6.18395	lavender				
1102915424	44.06773	6.18395	lavender				
1102898023	44.06773	6.18395	lavender				
1102897955	44.06773	6.18395	lavender				
1102897944	44.06773	6.18395	lavender				
1102897942	44.06773	6.18395	lavender				
1102897933	44.06773	6.18395	lavender				
1102897931	44.06773	6.18395	lavender				
1102897922	44.06773	6.18395	lavender				
1102897885	44.06773	6.18395	lavender				
1102877108	44.06773	6.18395	lavender				
367104054	44.0692	7.50414	lavender				
474923153	44.07014	7.25643	lavender				
1105525007	44.07128	6.05922	lavender				
1104713210	44.07128	6.05922	lavender				
1104713192	44.07128	6.05922	lavender				
1104662728	44.07128	6.05922	lavender				
1104662722	44.07128	6.05922	lavender				
1104652216	44.07128	6.05922	lavender				
1104645692	44.07128	6.05922	lavender				
1103534479	44.07128	6.05922	lavender				
1103534328	44.07128	6.05922	lavender				
1103523920	44.07128	6.05922	lavender				
1102892909	44.07128	6.05922	lavender				
1105536372	44.0747	5.93447	lavender				
1105522308	44.0747	5.93447	lavender				
1105522258	44.0747	5.93447	lavender				
1105522221	44.0747	5.93447	lavender				
1105522144	44.0747	5.93447	lavender				
1105522105	44.0747	5.93447	lavender				
1105100869	44.0747	5.93447	lavender				
1104856929	44.0747	5.93447	lavender				
1104856907	44.0747	5.93447	lavender				
1104856899	44.0747	5.93447	lavender				
1104856856	44.0747	5.93447	lavender				
1104856706	44.0747	5.93447	lavender				
1104809978	44.0747	5.93447	lavender				
1104736961	44.0747	5.93447	lavender				
1104690890	44.0747	5.93447	lavender				
1104665602	44.0747	5.93447	lavender				
1104660875	44.0747	5.93447	lavender				
1104660772	44.0747	5.93447	lavender				
1104643044	44.0747	5.93447	lavender				
1103993053	44.0747	5.93447	lavender				
1103444945	44.0747	5.93447	lavender				
1102900918	44.0747	5.93447	lavender				
1102853916	44.0747	5.93447	lavender				
1102853866	44.0747	5.93447	lavender				
1305607195	44.07587	6.63111	lavender				
1305607154	44.0771	6.60398	lavender				
1677276300	44.077229	7.459373	lavender				
1038698204	44.077229	7.459373	lavender				
1105860263	44.07797	5.80971	lavender				
1105821359	44.07797	5.80971	lavender				
1105549484	44.07797	5.80971	lavender				
1105460099	44.07797	5.80971	lavender				
1105460035	44.07797	5.80971	lavender				
1105460022	44.07797	5.80971	lavender				
1105459997	44.07797	5.80971	lavender				
1105450782	44.07797	5.80971	lavender				
1105169556	44.07797	5.80971	lavender				
1105169465	44.07797	5.80971	lavender				
1105169424	44.07797	5.80971	lavender				
1105169155	44.07797	5.80971	lavender				
1105159827	44.07797	5.80971	lavender				
1105151111	44.07797	5.80971	lavender				
1105151082	44.07797	5.80971	lavender				
1105151010	44.07797	5.80971	lavender				
1105150941	44.07797	5.80971	lavender				
1105150812	44.07797	5.80971	lavender				
1105140510	44.07797	5.80971	lavender				
1105140424	44.07797	5.80971	lavender				
1105140204	44.07797	5.80971	lavender				
1105100035	44.07797	5.80971	lavender				
1105100022	44.07797	5.80971	lavender				
1105099955	44.07797	5.80971	lavender				
1105099854	44.07797	5.80971	lavender				
1105099760	44.07797	5.80971	lavender				
1105099748	44.07797	5.80971	lavender				
1105099613	44.07797	5.80971	lavender				
1104761082	44.07797	5.80971	lavender				
1104729672	44.07797	5.80971	lavender				
1104687370	44.07797	5.80971	lavender				
1104669386	44.07797	5.80971	lavender				
1104669335	44.07797	5.80971	lavender				
1104588711	44.07797	5.80971	lavender				
1104588676	44.07797	5.80971	lavender				
1104588632	44.07797	5.80971	lavender				
1104588591	44.07797	5.80971	lavender				
1104588528	44.07797	5.80971	lavender				
1104588472	44.07797	5.80971	lavender				
1104588469	44.07797	5.80971	lavender				
1104588465	44.07797	5.80971	lavender				
1104101079	44.07797	5.80971	lavender				
1104090812	44.07797	5.80971	lavender				
1104002687	44.07797	5.80971	lavender				
1104002672	44.07797	5.80971	lavender				
1104000988	44.07797	5.80971	lavender				
1103988583	44.07797	5.80971	lavender				
1103529602	44.07797	5.80971	lavender				
1103529594	44.07797	5.80971	lavender				
1103529592	44.07797	5.80971	lavender				
1103529581	44.07797	5.80971	lavender				
1103529567	44.07797	5.80971	lavender				
1103529478	44.07797	5.80971	lavender				
1103520633	44.07797	5.80971	lavender				
1103520611	44.07797	5.80971	lavender				
1103520546	44.07797	5.80971	lavender				
1103259331	44.07797	5.80971	lavender				
1102899607	44.07797	5.80971	lavender				
1102899603	44.07797	5.80971	lavender				
1102899595	44.07797	5.80971	lavender				
1102899592	44.07797	5.80971	lavender				
1102899574	44.07797	5.80971	lavender				
1102899571	44.07797	5.80971	lavender				
1102870380	44.07797	5.80971	lavender				
1102870368	44.07797	5.80971	lavender				
1102870330	44.07797	5.80971	lavender				
1102870329	44.07797	5.80971	lavender				
1102870322	44.07797	5.80971	lavender				
1102870316	44.07797	5.80971	lavender				
1102870312	44.07797	5.80971	lavender				
1102870308	44.07797	5.80971	lavender				
1102870291	44.07797	5.80971	lavender				
1102870266	44.07797	5.80971	lavender				
1102870236	44.07797	5.80971	lavender				
1102870218	44.07797	5.80971	lavender				
1102870213	44.07797	5.80971	lavender				
1102870196	44.07797	5.80971	lavender				
1102870192	44.07797	5.80971	lavender				
1102870191	44.07797	5.80971	lavender				
1102870160	44.07797	5.80971	lavender				
1102859671	44.07797	5.80971	lavender				
1102859658	44.07797	5.80971	lavender				
1102859654	44.07797	5.80971	lavender				
1102859645	44.07797	5.80971	lavender				
1102859639	44.07797	5.80971	lavender				
1102859607	44.07797	5.80971	lavender				
1102859598	44.07797	5.80971	lavender				
1102859581	44.07797	5.80971	lavender				
1102859574	44.07797	5.80971	lavender				
1102859570	44.07797	5.80971	lavender				
1102859565	44.07797	5.80971	lavender				
1102859562	44.07797	5.80971	lavender				
1102859553	44.07797	5.80971	lavender				
1102859552	44.07797	5.80971	lavender				
1102859541	44.07797	5.80971	lavender				
1102859526	44.07797	5.80971	lavender				
1102859517	44.07797	5.80971	lavender				
1102859516	44.07797	5.80971	lavender				
1102859514	44.07797	5.80971	lavender				
1102859513	44.07797	5.80971	lavender				
1102859499	44.07797	5.80971	lavender				
1102859498	44.07797	5.80971	lavender				
1102859495	44.07797	5.80971	lavender				
1102859489	44.07797	5.80971	lavender				
1102859485	44.07797	5.80971	lavender				
1102859482	44.07797	5.80971	lavender				
1102859480	44.07797	5.80971	lavender				
1102859476	44.07797	5.80971	lavender				
1586906102	44.08055	7.59882	lavender				
1105682573	44.0811	5.68493	lavender				
1105566109	44.0811	5.68493	lavender				
1105442220	44.0811	5.68493	lavender				
1105442017	44.0811	5.68493	lavender				
1105255822	44.0811	5.68493	lavender				
1105255683	44.0811	5.68493	lavender				
1105255653	44.0811	5.68493	lavender				
1105255635	44.0811	5.68493	lavender				
1105255605	44.0811	5.68493	lavender				
1105255582	44.0811	5.68493	lavender				
1105255551	44.0811	5.68493	lavender				
1105255508	44.0811	5.68493	lavender				
1105255494	44.0811	5.68493	lavender				
1105255476	44.0811	5.68493	lavender				
1105255438	44.0811	5.68493	lavender				
1105222411	44.0811	5.68493	lavender				
1104752125	44.0811	5.68493	lavender				
1104722830	44.0811	5.68493	lavender				
1104722803	44.0811	5.68493	lavender				
1104722791	44.0811	5.68493	lavender				
1104722749	44.0811	5.68493	lavender				
1104722739	44.0811	5.68493	lavender				
1104722733	44.0811	5.68493	lavender				
1104722732	44.0811	5.68493	lavender				
1104722717	44.0811	5.68493	lavender				
1104722709	44.0811	5.68493	lavender				
1104722702	44.0811	5.68493	lavender				
1104722618	44.0811	5.68493	lavender				
1104717062	44.0811	5.68493	lavender				
1104717053	44.0811	5.68493	lavender				
1104692417	44.0811	5.68493	lavender				
1104683676	44.0811	5.68493	lavender				
1104683670	44.0811	5.68493	lavender				
1104683626	44.0811	5.68493	lavender				
1104683624	44.0811	5.68493	lavender				
1104683609	44.0811	5.68493	lavender				
1104683605	44.0811	5.68493	lavender				
1104683602	44.0811	5.68493	lavender				
1104683594	44.0811	5.68493	lavender				
1104683589	44.0811	5.68493	lavender				
1104683586	44.0811	5.68493	lavender				
1104683585	44.0811	5.68493	lavender				
1104683572	44.0811	5.68493	lavender				
1104592714	44.0811	5.68493	lavender				
1104592701	44.0811	5.68493	lavender				
1104582024	44.0811	5.68493	lavender				
1103982093	44.0811	5.68493	lavender				
1103523590	44.0811	5.68493	lavender				
1103512674	44.0811	5.68493	lavender				
1103512650	44.0811	5.68493	lavender				
1103512603	44.0811	5.68493	lavender				
1102917227	44.0811	5.68493	lavender				
1102891955	44.0811	5.68493	lavender				
1105849005	44.08409	5.56014	lavender				
1105848995	44.08409	5.56014	lavender				
1105537833	44.08409	5.56014	lavender				
1105537636	44.08409	5.56014	lavender				
1105099317	44.08409	5.56014	lavender				
1104862561	44.08409	5.56014	lavender				
1104862548	44.08409	5.56014	lavender				
